epoch,edge_final_output_loss,edge_final_output_my_mean_iou,edge_side_output_1_loss,edge_side_output_1_my_mean_iou,edge_side_output_2_loss,edge_side_output_2_my_mean_iou,edge_side_output_3_loss,edge_side_output_3_my_mean_iou,edge_side_output_4_loss,edge_side_output_4_my_mean_iou,line_final_output_loss,line_final_output_my_mean_iou,line_side_output_1_loss,line_side_output_1_my_mean_iou,line_side_output_2_loss,line_side_output_2_my_mean_iou,line_side_output_3_loss,line_side_output_3_my_mean_iou,line_side_output_4_loss,line_side_output_4_my_mean_iou,loss,surface_final_output_loss,surface_final_output_my_mean_iou,surface_side_output_1_loss,surface_side_output_1_my_mean_iou,surface_side_output_2_loss,surface_side_output_2_my_mean_iou,surface_side_output_3_loss,surface_side_output_3_my_mean_iou,surface_side_output_4_loss,surface_side_output_4_my_mean_iou,surface_side_output_5_loss,surface_side_output_5_my_mean_iou,val_edge_final_output_loss,val_edge_final_output_my_mean_iou,val_edge_side_output_1_loss,val_edge_side_output_1_my_mean_iou,val_edge_side_output_2_loss,val_edge_side_output_2_my_mean_iou,val_edge_side_output_3_loss,val_edge_side_output_3_my_mean_iou,val_edge_side_output_4_loss,val_edge_side_output_4_my_mean_iou,val_line_final_output_loss,val_line_final_output_my_mean_iou,val_line_side_output_1_loss,val_line_side_output_1_my_mean_iou,val_line_side_output_2_loss,val_line_side_output_2_my_mean_iou,val_line_side_output_3_loss,val_line_side_output_3_my_mean_iou,val_line_side_output_4_loss,val_line_side_output_4_my_mean_iou,val_loss,val_surface_final_output_loss,val_surface_final_output_my_mean_iou,val_surface_side_output_1_loss,val_surface_side_output_1_my_mean_iou,val_surface_side_output_2_loss,val_surface_side_output_2_my_mean_iou,val_surface_side_output_3_loss,val_surface_side_output_3_my_mean_iou,val_surface_side_output_4_loss,val_surface_side_output_4_my_mean_iou,val_surface_side_output_5_loss,val_surface_side_output_5_my_mean_iou
10,0.3228178918361664,0.49614256620407104,0.07646389305591583,0.49474403262138367,0.4096652865409851,0.2650197446346283,0.353204607963562,0.2897881269454956,0.3428589999675751,0.30680161714553833,0.3192005455493927,0.4979099929332733,0.04343025013804436,0.49760088324546814,0.345739483833313,0.37080836296081543,0.3739910423755646,0.23048891127109528,0.35203200578689575,0.23456859588623047,2.2730560302734375,0.42814838886260986,0.4261740446090698,0.3999410569667816,0.4262430667877197,0.43602731823921204,0.25498297810554504,0.3532540500164032,0.30329522490501404,0.33991870284080505,0.34409791231155396,0.34360745549201965,0.39550334215164185,0.3157297372817993,0.4974375367164612,0.07085394859313965,0.4963110089302063,0.4049796760082245,0.2703370749950409,0.35275357961654663,0.2857130765914917,0.3425740897655487,0.3112320303916931,0.31271007657051086,0.4986572265625,0.04708737134933472,0.497933954000473,0.3455830216407776,0.36437296867370605,0.3714037239551544,0.23408374190330505,0.3517139256000519,0.23376543819904327,2.2106738090515137,0.39428216218948364,0.44608867168426514,0.3198687434196472,0.4462890028953552,0.4186616837978363,0.26965340971946716,0.3526119887828827,0.2951366603374481,0.33833906054496765,0.3486742079257965,0.34297484159469604,0.403106153011322
11,0.31122034788131714,0.4961770176887512,0.07502736151218414,0.49484390020370483,0.4105443060398102,0.2657811939716339,0.35279127955436707,0.28541475534439087,0.34258759021759033,0.30831730365753174,0.3098725974559784,0.49791085720062256,0.043399568647146225,0.4976017475128174,0.34551477432250977,0.3707476258277893,0.3732821047306061,0.232017382979393,0.3520307242870331,0.23474490642547607,2.23594331741333,0.41698193550109863,0.4261740446090698,0.39105767011642456,0.42708465456962585,0.41944772005081177,0.2652493119239807,0.3529709279537201,0.30363237857818604,0.339669793844223,0.3451775014400482,0.34326574206352234,0.40185707807540894,0.305387020111084,0.4974517822265625,0.06966833025217056,0.49641308188438416,0.40575236082077026,0.27152806520462036,0.35287532210350037,0.2818097770214081,0.3422214388847351,0.3135060966014862,0.30410638451576233,0.4986572265625,0.04702625796198845,0.497933954000473,0.3453453779220581,0.36438632011413574,0.37063485383987427,0.23615789413452148,0.35168561339378357,0.23382480442523956,2.177760124206543,0.3845868706703186,0.44608867168426514,0.3128211796283722,0.4469592571258545,0.4046194851398468,0.27944785356521606,0.3522847592830658,0.2955717146396637,0.3380519151687622,0.3497842848300934,0.342611163854599,0.410320520401001
12,0.3013659417629242,0.4961966276168823,0.07388883829116821,0.4949178695678711,0.4112282693386078,0.2671697437763214,0.35294800996780396,0.27982059121131897,0.3422563970088959,0.31010764837265015,0.30158531665802,0.4979113042354584,0.04337408021092415,0.4976021945476532,0.34527698159217834,0.37075960636138916,0.37253865599632263,0.23412853479385376,0.35199329257011414,0.23493334650993347,2.2043445110321045,0.4078059792518616,0.4261740446090698,0.3828601539134979,0.42769262194633484,0.40568336844444275,0.2723984718322754,0.3526308834552765,0.30384761095046997,0.33943796157836914,0.3459208309650421,0.3429388701915741,0.40745946764945984,0.2965821325778961,0.4974568784236908,0.06871361285448074,0.49649637937545776,0.40636250376701355,0.27311238646507263,0.3530770242214203,0.2786591053009033,0.3417768180370331,0.31666746735572815,0.2964814007282257,0.4986572265625,0.0469672866165638,0.497933954000473,0.3450944125652313,0.36439454555511475,0.36983928084373474,0.23870356380939484,0.35162219405174255,0.2340800166130066,2.14961838722229,0.3766495883464813,0.44608867168426514,0.30662110447883606,0.44750145077705383,0.3929075300693512,0.2913677990436554,0.3519198000431061,0.2981138527393341,0.3377663493156433,0.3507908880710602,0.3422546982765198,0.4170306324958801
13,0.29304009675979614,0.49620187282562256,0.07303322106599808,0.4950152635574341,0.4117513597011566,0.26907995343208313,0.3532164692878723,0.2751426696777344,0.3418172597885132,0.31290826201438904,0.2942649722099304,0.4979117214679718,0.04334573075175285,0.4976021945476532,0.3450261652469635,0.37076401710510254,0.371793270111084,0.23744642734527588,0.351921409368515,0.23525667190551758,2.1775145530700684,0.4002734124660492,0.4261740446090698,0.3754824697971344,0.42817965149879456,0.3947852849960327,0.2844628393650055,0.35225600004196167,0.3048323094844818,0.33922114968299866,0.3466947376728058,0.3426316976547241,0.4117157757282257,0.289101243019104,0.4974609315395355,0.06793447583913803,0.4965873956680298,0.4068332612514496,0.27494215965270996,0.3530231714248657,0.2765538990497589,0.3412102460861206,0.32101598381996155,0.289760023355484,0.4986572265625,0.04691196605563164,0.497933954000473,0.3448333442211151,0.3643976151943207,0.3690776228904724,0.2508935034275055,0.35152754187583923,0.23458266258239746,2.1255340576171875,0.3701864182949066,0.44608867168426514,0.3010745346546173,0.4478364586830139,0.38337597250938416,0.306373655796051,0.3515251874923706,0.29845374822616577,0.33747920393943787,0.35166439414024353,0.341905415058136,0.4231082797050476
14,0.2860013246536255,0.4962049126625061,0.07226861268281937,0.4950948655605316,0.412151575088501,0.271191269159317,0.3531756103038788,0.2725631296634674,0.3412272036075592,0.31724274158477783,0.2878250479698181,0.4979117214679718,0.043321482837200165,0.4976021945476532,0.34476277232170105,0.37076979875564575,0.37111595273017883,0.2513459026813507,0.35181742906570435,0.23566758632659912,2.154494285583496,0.39417675137519836,0.4261740446090698,0.3686608374118805,0.428623229265213,0.38563552498817444,0.2982787787914276,0.3518328070640564,0.30490928888320923,0.3389664590358734,0.3475804030895233,0.3423122465610504,0.41652190685272217,0.2827494442462921,0.49746400117874146,0.06730663031339645,0.4965192675590515,0.40713176131248474,0.27617913484573364,0.35263925790786743,0.2763814330101013,0.3405226767063141,0.32638999819755554,0.2838619351387024,0.4986572265625,0.04685751721262932,0.497933954000473,0.3445599377155304,0.3644058406352997,0.36836081743240356,0.25425657629966736,0.3514036536216736,0.23506785929203033,2.1049952507019043,0.3650003671646118,0.44608867168426514,0.2956574559211731,0.44807422161102295,0.3762035071849823,0.31559816002845764,0.3511017858982086,0.29877954721450806,0.3371962606906891,0.3528667092323303,0.34156733751296997,0.42869436740875244
15,0.28006798028945923,0.49620798230171204,0.07168872654438019,0.4951667785644531,0.4123775362968445,0.27270442247390747,0.35280880331993103,0.27069318294525146,0.3405092656612396,0.3228228688240051,0.28219327330589294,0.4979117214679718,0.043299466371536255,0.4976021945476532,0.3444882333278656,0.37077510356903076,0.37048470973968506,0.2541467845439911,0.35168612003326416,0.23611706495285034,2.134711742401123,0.389131098985672,0.4261740446090698,0.3617597222328186,0.42889270186424255,0.37866494059562683,0.30763107538223267,0.3513902723789215,0.30503320693969727,0.33871984481811523,0.34846967458724976,0.3420158624649048,0.41961783170700073,0.2773485779762268,0.49746400117874146,0.06679043173789978,0.49657779932022095,0.4072605073451996,0.27684128284454346,0.3520241975784302,0.2756751477718353,0.33974722027778625,0.3326967656612396,0.2786828577518463,0.4986572265625,0.04680553451180458,0.497933954000473,0.3442802131175995,0.36441200971603394,0.3677106201648712,0.2559662163257599,0.3512546718120575,0.23578956723213196,2.087325096130371,0.36079108715057373,0.44608867168426514,0.29071947932243347,0.4480377733707428,0.3704669773578644,0.3223910331726074,0.3506844937801361,0.29937270283699036,0.33691179752349854,0.3539462685585022,0.3412371575832367,0.43291476368904114
16,0.2750437557697296,0.49621015787124634,0.07121123373508453,0.49518752098083496,0.4124473035335541,0.2731213867664337,0.3521955609321594,0.26999595761299133,0.3396984934806824,0.3294493556022644,0.2772578299045563,0.4979117214679718,0.04327892139554024,0.4976021945476532,0.34420424699783325,0.37077775597572327,0.36990106105804443,0.25570228695869446,0.35152944922447205,0.23664847016334534,2.1176626682281494,0.38503697514533997,0.4261740446090698,0.3553915321826935,0.4290830194950104,0.3729836940765381,0.31387025117874146,0.35095348954200745,0.30570465326309204,0.3384579122066498,0.3493724763393402,0.34171929955482483,0.42249301075935364,0.27276670932769775,0.49746400117874146,0.06636051833629608,0.49692386388778687,0.4071980118751526,0.27679702639579773,0.35129866003990173,0.2758873701095581,0.33892199397087097,0.3395805358886719,0.2741447389125824,0.4986572265625,0.04675509035587311,0.497933954000473,0.3439902365207672,0.36434420943260193,0.3670995831489563,0.2574204206466675,0.3510802686214447,0.23664264380931854,2.0721683502197266,0.3574053645133972,0.44608867168426514,0.2860069274902344,0.44803038239479065,0.3661271929740906,0.32624733448028564,0.35028597712516785,0.29973307251930237,0.33662885427474976,0.3549400269985199,0.34091636538505554,0.436348021030426
17,0.27078238129615784,0.4962110221385956,0.07081902027130127,0.49531659483909607,0.4123309552669525,0.2727314531803131,0.35148799419403076,0.2705034017562866,0.33884143829345703,0.3365628123283386,0.2729271948337555,0.4979117214679718,0.04325459897518158,0.4976021945476532,0.3439098000526428,0.37074366211891174,0.3693244159221649,0.2571218013763428,0.3513486683368683,0.23740488290786743,2.1029295921325684,0.38166317343711853,0.4261740446090698,0.34941133856773376,0.42916184663772583,0.36862432956695557,0.31728875637054443,0.3505438566207886,0.30659249424934387,0.3381907343864441,0.350355863571167,0.3414309322834015,0.4247466027736664,0.2688824534416199,0.4974660277366638,0.06599539518356323,0.4970320463180542,0.4069373309612274,0.27628806233406067,0.3505619764328003,0.276924729347229,0.33808523416519165,0.34602463245391846,0.2701644003391266,0.4986572265625,0.04670682176947594,0.497933954000473,0.34369152784347534,0.36430415511131287,0.3665398359298706,0.25975286960601807,0.3508809506893158,0.23770186305046082,2.0590696334838867,0.35464155673980713,0.44608867168426514,0.2817714512348175,0.44803693890571594,0.3625715970993042,0.32963448762893677,0.3499199151992798,0.30032074451446533,0.33634650707244873,0.35592806339263916,0.34060242772102356,0.43906670808792114
18,0.26719868183135986,0.4962114691734314,0.07050395011901855,0.4953223466873169,0.41202396154403687,0.2719050943851471,0.35075297951698303,0.2721151113510132,0.33797457814216614,0.34337538480758667,0.2691410183906555,0.4979117214679718,0.04323423281311989,0.4976021945476532,0.3436066806316376,0.3707396686077118,0.36876165866851807,0.258182555437088,0.3511429727077484,0.23821280896663666,2.0901119709014893,0.3788372576236725,0.4261740446090698,0.343902051448822,0.4291784465312958,0.36491915583610535,0.3214164972305298,0.3501712381839752,0.3072347044944763,0.33792316913604736,0.35131925344467163,0.3411557376384735,0.4260213375091553,0.26557669043540955,0.4974660277366638,0.06567524373531342,0.49738261103630066,0.4064789116382599,0.2756047546863556,0.3498886823654175,0.27902811765670776,0.33727025985717773,0.3522530198097229,0.26667752861976624,0.4986572265625,0.046659424901008606,0.497933954000473,0.34338608384132385,0.364341139793396,0.3660159409046173,0.2602619230747223,0.3506539762020111,0.23864513635635376,2.047630786895752,0.35233089327812195,0.44608867168426514,0.27809321880340576,0.4477163553237915,0.35939034819602966,0.33400481939315796,0.3495906889438629,0.3009644150733948,0.33606407046318054,0.35715895891189575,0.34029310941696167,0.4412417411804199
19,0.26416030526161194,0.4962131977081299,0.07021534442901611,0.4954608082771301,0.4115181267261505,0.2710670530796051,0.35008421540260315,0.27457451820373535,0.3371410071849823,0.3495609164237976,0.2658306062221527,0.4979117214679718,0.04321413114666939,0.4976021945476532,0.3432970345020294,0.3707702159881592,0.3681986629962921,0.25857973098754883,0.3509083092212677,0.23912803828716278,2.0790889263153076,0.3765883147716522,0.4261740446090698,0.33932504057884216,0.4291510283946991,0.361776202917099,0.32544514536857605,0.3498384952545166,0.307696133852005,0.3376519978046417,0.3524267375469208,0.3408748507499695,0.4272526800632477,0.26276469230651855,0.4974660277366638,0.06539253890514374,0.4974055290222168,0.40582361817359924,0.27498960494995117,0.3493023216724396,0.28137391805648804,0.33649787306785583,0.3578038811683655,0.26364120841026306,0.4986572265625,0.046612512320280075,0.497933954000473,0.3430757224559784,0.36448389291763306,0.3654599189758301,0.2607652544975281,0.35039517283439636,0.2400680035352707,2.037656307220459,0.3504164516925812,0.44608867168426514,0.2747378647327423,0.4475623369216919,0.3566736876964569,0.33776241540908813,0.34929290413856506,0.30315741896629333,0.33578529953956604,0.3582318425178528,0.33998993039131165,0.44303762912750244
